transaction_id,transaction_date,account_id,client_card,account_to,amount,transaction_type,location,ip_address,platform,label
dd8917e0-7ed9-4ff8-981c-55381a778b14,2024-05-06 01:59:26.780269,"('68094593-0abc-473b-925f-a90eee4fd861',)",3581397390556331,224,7485,transfer,"('51.82721', '107.60627', 'Ulan-Ude', 'RU', 'Asia/Irkutsk')",221.165.252.95,Mozilla/5.0 (Android 5.1.1; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,0
f32584fd-3b9b-4042-bb5c-0124e2bbcd2b,2024-10-03 18:06:14.780269,"('71afd031-2467-4128-869c-522a4e8a6749',)",30351666033403,150,3048,deposit,"('50.06', '43.2379', 'Mikhaylovka', 'RU', 'Europe/Volgograd')",29.69.22.83,Mozilla/5.0 (Windows NT 6.1; ka-GE; rv:1.9.0.20) Gecko/6051-04-22 04:34:07.407394 Firefox/3.6.7,0
62ec9f70-054f-4cd4-b99f-3a3ea0608bfd,2024-09-22 05:33:37.780269,"('71afd031-2467-4128-869c-522a4e8a6749',)",4166356204698,7943,82230,deposit,"('53.59782', '34.33825', 'Dyat’kovo', 'RU', 'Europe/Moscow')",108.35.98.249,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_6) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/39.0.825.0 Safari/536.2",1
8216f15e-953e-4363-bd5b-d758806b14dc,2023-12-14 21:49:50.780269,"('f9761e14-119e-46cc-bbe4-7e30048ab179',)",4499075394254420703,4059,8826,deposit,"('51.4781', '57.3552', 'Kuvandyk', 'RU', 'Asia/Yekaterinburg')",82.67.194.65,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/4.0),1
7bdc0133-9bfc-43b3-9d89-bf421238017d,2024-06-28 01:06:07.780269,"('ff13e990-cef0-448e-8454-9625d42de61f',)",587371249786,2661,6859,deposit,"('44.98901', '38.94324', 'Yablonovskiy', 'RU', 'Europe/Moscow')",7.14.225.0,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/15.9r9958.0 Mobile/13A638 Safari/533.1",0
b2db3ed4-2ec8-4f91-9994-0ecbf3f134be,2024-08-07 20:06:53.780269,"('19ea1ed1-5a92-4dc6-a2d2-ed0492d82cd4',)",2252099263743737,4213,7192,transfer,"('42.819', '47.1192', 'Buynaksk', 'RU', 'Europe/Moscow')",208.129.85.232,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/59.0.847.0 Safari/534.0",0
41533a02-9202-4516-8cb7-5e6f24bc64e4,2024-02-02 07:23:21.780269,"('8a414c5b-7012-49d4-a8e9-43c5eed64cf9',)",3554532449536982,8410,8907,transfer,"('44.98901', '38.94324', 'Yablonovskiy', 'RU', 'Europe/Moscow')",18.104.189.144,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/22.0.811.0 Mobile/00I916 Safari/532.0",1
02eb296c-54a0-444f-ba04-857e1b409455,2023-11-09 07:09:41.780269,"('3f56da96-abc1-466f-a43d-c08b5d399fc4',)",6565256032810121,1700,1821,payment,"('55.64776', '38.02486', 'Malakhovka', 'RU', 'Europe/Moscow')",197.104.254.151,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/33.0.851.0 Safari/535.1",0
0a6076d9-47c4-4437-8530-5697beced340,2023-12-27 16:59:11.780269,"('31d91691-fdcf-4019-ab25-735970ce3913',)",3533559621845929,5849,5900,deposit,"('55.8736', '85.4265', 'Yashkino', 'RU', 'Asia/Novokuznetsk')",122.133.7.238,Mozilla/5.0 (Android 4.0.4; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,0
b86212f0-4e9e-4df5-80f8-e5aa86b6aa0f,2024-07-29 03:09:18.780269,"('1890691d-856e-43c1-a90f-ee8d28fb8d4e',)",4202821795236725,7576,5231,withdrawal,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",11.205.93.72,"Mozilla/5.0 (Linux; Android 12.1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.816.0 Safari/532.2",1
3455b480-db2b-446d-8bec-2e847f0109ab,2024-11-04 00:28:26.780269,"('12695e40-a3a8-4043-bf5b-770be234c033',)",4525054367271272,9943,9581,transfer,"('55.75556', '60.70278', 'Ozersk', 'RU', 'Asia/Yekaterinburg')",34.164.202.9,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/4.1),1
d8d18ddb-222e-4758-a910-3808131c402c,2024-03-27 09:44:47.780269,"('59710ab1-111b-482b-8cc7-128cd4b0b074',)",4173188569421,7842,2055,withdrawal,"('57.30185', '39.85331', 'Gavrilov-Yam', 'RU', 'Europe/Moscow')",55.113.22.192,Opera/9.55.(Windows 98; Win 9x 4.90; ur-IN) Presto/2.9.160 Version/10.00,0
b3d7c3f2-fd7a-4855-812d-881db2e706b5,2024-02-12 19:22:38.780269,"('ba3a8614-c93f-4b6e-b81e-20991a201926',)",3508673844439252,2723,2286,deposit,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",31.108.202.199,Mozilla/5.0 (Windows NT 5.1; ps-AF; rv:1.9.0.20) Gecko/4353-10-25 20:45:53.622345 Firefox/3.8,0
89dfe83b-8a5d-44e0-839d-a18ac5440e13,2023-12-01 06:12:28.780269,"('e63dba91-6454-44f8-85aa-474038bcca10',)",4104576955569203,9131,6004,transfer,"('53.37596', '51.3452', 'Otradnyy', 'RU', 'Europe/Samara')",46.76.85.240,Opera/9.55.(X11; Linux x86_64; so-KE) Presto/2.9.177 Version/10.00,0
7c595c9b-b7a5-4b6a-8af0-0b3e95ad88ff,2024-03-29 08:19:09.780269,"('9de3e3af-ebfe-48d9-8ee7-0599835720fd',)",5483420555706113,9227,8769,deposit,"('51.82721', '107.60627', 'Ulan-Ude', 'RU', 'Asia/Irkutsk')",9.115.80.11,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/5.1),1
76cdf8e9-8bed-476f-81c7-ff98fb2d6f1f,2024-02-15 17:37:42.780269,"('70c39952-3043-42e1-94c7-e54037decfb9',)",6572947711674587,9209,6362,transfer,"('44.92934', '37.99117', 'Krymsk', 'RU', 'Europe/Moscow')",100.3.59.1,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/3.0),0
2e5b6aff-aba2-40a2-94f6-cfa154d97a30,2023-12-01 09:39:44.780269,"('14be424f-3909-42e2-bb36-d7484370cdff',)",6011903451360084,5152,1399,deposit,"('51.40944', '46.04833', 'Privolzhskiy', 'RU', 'Europe/Saratov')",179.240.37.42,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.32.1 (KHTML, like Gecko) Version/5.0 Safari/531.32.1",0
73f14608-97bf-49af-8066-fc673d190f0b,2024-04-01 23:52:46.780269,"('3853a208-9287-4495-aa31-5bd555642973',)",4852289569225517487,8167,7731,deposit,"('43.96222', '43.63417', 'Novopavlovsk', 'RU', 'Europe/Moscow')",50.199.8.226,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/34.0.876.0 Safari/535.0",0
6320ff56-3e2e-459a-8383-d05912587507,2024-08-13 20:50:40.780269,"('e65fd6ef-cbe4-43a5-9fa7-52d2ef61dabf',)",30203057179115,1392,5247,withdrawal,"('53.59782', '34.33825', 'Dyat’kovo', 'RU', 'Europe/Moscow')",55.198.253.66,Opera/9.11.(X11; Linux i686; raj-IN) Presto/2.9.175 Version/10.00,1
abdbd822-83d5-4cad-912c-592a6d25a8e6,2024-08-16 00:02:39.780269,"('4730ed3c-7bae-4f4f-a0ea-11f9f92ce59b',)",3551944978473565,1029,4478,withdrawal,"('43.96222', '43.63417', 'Novopavlovsk', 'RU', 'Europe/Moscow')",75.38.240.242,Opera/9.85.(Windows NT 5.1; eo-US) Presto/2.9.188 Version/11.00,0
0b99607b-fa0c-4dad-8584-24f15c9aeb2a,2024-05-13 16:06:23.780269,"('4730ed3c-7bae-4f4f-a0ea-11f9f92ce59b',)",4451787032491142,4642,21320,withdrawal,"('55.62047', '37.49338', 'Tyoply Stan', 'RU', 'Europe/Moscow')",44.185.156.8,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),1
a0941959-5703-41f6-9d71-e85e8e2de012,2024-08-14 08:40:24.780269,"('43ff5e84-3801-4abb-82d4-108a5c756008',)",346028327998393,972,8490,withdrawal,"('42.819', '47.1192', 'Buynaksk', 'RU', 'Europe/Moscow')",66.173.24.197,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/25.0.843.0 Safari/533.0",1
b05536ac-6282-4363-9f79-f3ac472824d0,2024-07-15 00:47:42.780269,"('ea1ec088-e065-4517-a0ce-71fe10f9fb53',)",3545925272461678,9945,3119,transfer,"('51.82721', '107.60627', 'Ulan-Ude', 'RU', 'Asia/Irkutsk')",52.194.0.175,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),0
009b1fb7-8c1b-4c4d-b471-7e561b9257da,2024-09-14 01:47:31.780269,"('ea1ec088-e065-4517-a0ce-71fe10f9fb53',)",2299865140406887,9567,32110,transfer,"('58.23583', '92.48278', 'Lesosibirsk', 'RU', 'Asia/Krasnoyarsk')",39.167.247.208,Opera/9.58.(X11; Linux x86_64; se-NO) Presto/2.9.171 Version/10.00,1
dfef3925-23ee-47b3-bf85-619490227771,2024-07-19 20:45:58.780269,"('c189592f-8825-4fbc-9897-dfc4c2d8ac05',)",3529827352109492,7080,8994,withdrawal,"('53.77166', '38.12408', 'Bogoroditsk', 'RU', 'Europe/Moscow')",188.54.196.231,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; pl-PL) AppleWebKit/531.16.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.16.1",1
fc681430-9918-498a-b2c5-98d42983cc03,2024-02-02 08:41:46.780269,"('97f2cb6f-5644-4273-9de3-9625d54cc021',)",6011654258683018,8209,7455,withdrawal,"('57.30185', '39.85331', 'Gavrilov-Yam', 'RU', 'Europe/Moscow')",27.4.118.171,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zu-ZA) AppleWebKit/532.23.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6532.23.7",1
c97b224d-5cbf-42da-8b1c-fa309ee5dd64,2024-04-22 17:33:14.780269,"('83a1f006-77e8-46a2-80f3-f3e4f3053f94',)",3514616944588884,6748,1398,withdrawal,"('58.23583', '92.48278', 'Lesosibirsk', 'RU', 'Asia/Krasnoyarsk')",85.100.131.104,Mozilla/5.0 (Windows NT 5.0; lv-LV; rv:1.9.1.20) Gecko/8488-10-20 16:51:09.629974 Firefox/13.0,0
d9dd666c-b3a3-430d-9f4c-f490a70448be,2024-03-24 11:45:37.780269,"('73ebd50c-d512-4d9a-bf83-3d58dedef06d',)",5554947017922684,6359,2009,withdrawal,"('58.23583', '92.48278', 'Lesosibirsk', 'RU', 'Asia/Krasnoyarsk')",14.237.5.71,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),0
aa9dce30-ed8c-42ec-8bae-d81c74b0b420,2023-12-24 19:30:51.780269,"('f1fc98a8-1260-4e72-ae6b-858190959224',)",3575889033089975,5815,8626,withdrawal,"('53.30972', '83.62389', 'Novosilikatnyy', 'RU', 'Asia/Barnaul')",5.171.151.155,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; fur-IT) AppleWebKit/532.16.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.16.1",1
0a88abc0-7dad-45e2-bd8c-76700b453338,2024-08-03 04:49:35.780269,"('a4e65f9b-5f02-4239-a8d2-207b15868fa7',)",2704277857726920,8822,1821,payment,"('54.48147', '53.47103', 'Oktyabr’skiy', 'RU', 'Asia/Yekaterinburg')",213.3.193.195,Mozilla/5.0 (Android 4.2.1; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,0
e1e0a44f-88e1-44cb-970f-12937b0a63b5,2024-01-28 16:06:29.780269,"('87416ccf-0ada-48cb-af2f-c6bfcdf4848b',)",3540370298304146,1305,5415,withdrawal,"('64.5635', '39.8302', 'Severodvinsk', 'RU', 'Europe/Moscow')",158.24.79.56,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2618-03-20 17:44:31.035759 Firefox/3.6.14,1
2adddc9d-2e12-4b7f-af9d-b1a01c39f5a5,2023-11-23 15:51:12.780269,"('563cf4de-97a5-487b-9be6-6d37c4db3249',)",3502326804650303,3684,4501,payment,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",61.66.54.63,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.1),0
0e6d9290-d0d3-4a73-8baa-e6d49e9908df,2023-12-20 12:45:06.780269,"('005b7375-4f7d-4081-a9cf-3c08ae882ba1',)",372639892102356,7749,3415,transfer,"('60.02427', '30.28491', 'Kolomyagi', 'RU', 'Europe/Moscow')",130.234.243.140,Opera/9.43.(X11; Linux x86_64; pap-AN) Presto/2.9.184 Version/10.00,0
4444af2f-c48d-4fed-96af-5303a11ff080,2024-04-16 09:46:39.780269,"('005b7375-4f7d-4081-a9cf-3c08ae882ba1',)",340638251465338,7210,63830,transfer,"('65.93381', '111.4834', 'Aykhal', 'RU', 'Asia/Yakutsk')",183.26.112.213,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),1
c26579de-973e-476c-b308-3651285b7422,2024-01-13 19:46:05.780269,"('355231f5-7065-43e2-b1d7-5c061cb97065',)",3511254140498907,2107,4776,payment,"('58.63667', '59.80222', 'Lesnoy', 'RU', 'Asia/Yekaterinburg')",108.247.43.20,Opera/9.40.(Windows NT 6.0; apn-IN) Presto/2.9.160 Version/10.00,0
98ef4d94-19ac-49b3-b41e-9f5e4c237cd6,2024-04-20 02:06:41.780269,"('ab6e45fd-19dd-4a63-9964-ce94c32b2d3a',)",4124608629139,621,6461,deposit,"('53.53041', '43.67663', 'Nizhniy Lomov', 'RU', 'Europe/Moscow')",94.240.93.28,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/25.0.892.0 Safari/533.1",0
9135eedd-8b10-4abc-9e3c-efcb06a4ec30,2023-12-03 08:38:54.780269,"('2e26ad57-22d9-41f1-9356-a9122d8a91c3',)",3560232815757351,2820,7961,payment,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",119.224.145.157,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/3.0),0
4fc5e1b0-2755-4a6d-8dc5-879a271ab6b6,2024-10-06 00:47:20.780269,"('0182e4d5-bd42-4bdd-bd44-f5503245ef0a',)",4045343782963501,4869,9069,withdrawal,"('53.53041', '43.67663', 'Nizhniy Lomov', 'RU', 'Europe/Moscow')",109.96.137.37,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_9; rv:1.9.2.20) Gecko/4968-12-18 22:27:00.571472 Firefox/3.6.13,1
7b733894-9e47-455a-9667-525863ce0911,2024-09-22 08:53:55.780269,"('0182e4d5-bd42-4bdd-bd44-f5503245ef0a',)",3535954722176332,8111,76910,withdrawal,"('64.5635', '39.8302', 'Severodvinsk', 'RU', 'Europe/Moscow')",10.37.138.41,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.1),1
c06e1ad7-733b-41bb-8b86-51c834432e42,2024-06-29 16:14:36.780269,"('c990799c-1afc-4bb5-9478-f1c3efe1bb26',)",4170940214693577,8620,3149,transfer,"('55.39485', '43.83992', 'Arzamas', 'RU', 'Europe/Moscow')",204.149.121.143,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/4.0),0
a59164d6-137d-47d7-a2b5-5fd68ab74fb9,2024-06-28 13:02:01.780269,"('f142b511-3658-43d6-a86b-1850f53709e5',)",3537811302322587,7919,7878,deposit,"('58.1908', '40.17171', 'Danilov', 'RU', 'Europe/Moscow')",104.54.128.211,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),0
ded305b6-f71d-42a9-8a6d-03a21b16a355,2024-10-30 20:27:26.780269,"('4ca3a03a-b33a-4420-a00e-cafd71386894',)",2281665378050898,7387,2885,deposit,"('57.30185', '39.85331', 'Gavrilov-Yam', 'RU', 'Europe/Moscow')",208.77.15.71,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/25.0.805.0 Safari/531.1",0
538d0058-9e33-4586-99f5-94058d716541,2024-06-20 01:52:55.780269,"('01b24060-d37e-4d76-b250-e5409928c000',)",4915505597061823,1753,7600,deposit,"('44.92934', '37.99117', 'Krymsk', 'RU', 'Europe/Moscow')",41.89.160.154,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.0),0
bc979f66-5aae-44dd-881b-5a4f0dc42592,2024-05-28 08:56:16.780269,"('01b24060-d37e-4d76-b250-e5409928c000',)",4324517824439,4927,2710,deposit,"('55.64776', '38.02486', 'Malakhovka', 'RU', 'Europe/Moscow')",81.23.219.208,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.0.4 Safari/532.34.7",0
cac0b31e-56ca-4633-8448-072963b8062a,2024-05-03 06:03:35.780269,"('3d797fce-76a8-471e-9dd7-eeed7304b678',)",2704284516145302,6051,4397,deposit,"('55.8736', '85.4265', 'Yashkino', 'RU', 'Asia/Novokuznetsk')",201.7.220.76,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/43.0.887.0 Safari/533.0",0
0a44a16d-0232-4f37-829d-9cdb53e75f1a,2024-06-01 13:20:25.780269,"('11277cf4-8b77-4a7e-92fe-eb21b34095b9',)",4722663858830852418,5068,669,deposit,"('53.14657', '140.72287', 'Nikolayevsk-on-Amure', 'RU', 'Asia/Vladivostok')",185.120.241.188,Opera/8.24.(X11; Linux i686; sa-IN) Presto/2.9.164 Version/10.00,0
ea0204a5-a0ac-4288-9816-5607b531ba83,2024-06-29 13:02:45.780269,"('11277cf4-8b77-4a7e-92fe-eb21b34095b9',)",36055175664657,813,71870,deposit,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",182.189.109.49,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_1 rv:4.0; hsb-DE) AppleWebKit/533.32.1 (KHTML, like Gecko) Version/5.1 Safari/533.32.1",1
3e1db342-617e-423b-b9d4-a5b2a04a9cfd,2024-09-06 00:45:47.780269,"('8eb4bb2e-c2a0-4a77-9689-bb72f180f03b',)",4038857747387646,4474,5657,payment,"('54.03876', '43.91385', 'Kovylkino', 'RU', 'Europe/Moscow')",25.120.148.143,Opera/8.84.(Windows NT 5.2; mn-MN) Presto/2.9.162 Version/10.00,0
9905da9f-5dda-461c-a980-fa10d13e2cc6,2024-10-08 09:22:02.780269,"('1a00f563-abeb-4a5c-99bb-14bfa37e2fcb',)",4766125695205035974,8088,1996,withdrawal,"('51.82721', '107.60627', 'Ulan-Ude', 'RU', 'Asia/Irkutsk')",81.159.30.81,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2 rv:3.0; et-EE) AppleWebKit/534.7.2 (KHTML, like Gecko) Version/5.1 Safari/534.7.2",0
ffb10a3c-100d-48d4-93cc-af07b597b16e,2024-08-31 19:08:34.780269,"('24cb42d7-ecd2-4527-9c8e-873c3a38ab53',)",3588560872377632,8185,2930,deposit,"('53.53395', '33.72798', 'Zhukovka', 'RU', 'Europe/Moscow')",45.0.89.72,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/24.0.827.0 Safari/534.2",0
eb0e62fd-9799-412d-aa93-cb0cacc5cd46,2023-12-21 03:55:58.780269,"('da751030-8c54-4d40-8854-4224618a0ab0',)",2718943194999876,3582,7554,transfer,"('51.40944', '46.04833', 'Privolzhskiy', 'RU', 'Europe/Saratov')",154.94.255.79,Opera/9.50.(X11; Linux x86_64; yue-HK) Presto/2.9.188 Version/10.00,0
0bf119a5-ad39-45ca-969b-21631a399453,2024-09-20 16:26:57.780269,"('0b4bfeae-a6ab-45d7-b19f-9c0cbcf09540',)",4442567292370,4124,2161,deposit,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",91.102.242.8,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.15.3 (KHTML, like Gecko) Version/4.0.4 Safari/534.15.3",0
484e6979-5983-4570-8d03-9832e05e41af,2024-02-14 11:46:48.780269,"('81b16f55-b3d2-48be-8f21-146b1bb9081a',)",347683421111407,1452,4538,payment,"('55.85', '37.56667', 'Likhobory', 'RU', 'Europe/Moscow')",79.172.251.170,Opera/9.80.(X11; Linux x86_64; cy-GB) Presto/2.9.171 Version/10.00,0
590d1b7d-c8a7-45b0-a04d-8800e138ac0f,2024-07-17 05:59:06.780269,"('ffc6f0a0-1271-4558-8a06-aa47aa155cc0',)",30099804445092,9556,662,payment,"('57.97472', '33.2525', 'Valday', 'RU', 'Europe/Moscow')",72.69.184.217,Opera/8.84.(Windows NT 5.01; hy-AM) Presto/2.9.187 Version/11.00,0
d6fffd34-ec52-4c31-bd07-d07e186fe50b,2024-07-24 17:52:32.780269,"('7a31ef99-ad20-4230-83d4-9339c47c0fa0',)",4637112991601317,6995,9541,withdrawal,"('56.9083', '60.8019', 'Beryozovsky', 'RU', 'Asia/Yekaterinburg')",73.78.42.4,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.01; Trident/4.1),1
43a06b05-a549-4bef-8ef6-ac202765ee7d,2024-05-08 01:11:53.780269,"('fff968d3-14d6-42ca-ae0b-72031d6cd88f',)",2587577970449520,8745,4211,deposit,"('55.39485', '43.83992', 'Arzamas', 'RU', 'Europe/Moscow')",141.217.107.102,"Mozilla/5.0 (Windows 98) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/45.0.849.0 Safari/533.0",0
196f68d0-ae9a-4af9-8d63-02339a0d2577,2024-05-18 09:55:19.780269,"('7bf9ca9e-af26-4af1-bcf3-ec91a201382f',)",4256563251998607859,8843,1221,withdrawal,"('58.7002', '59.4839', 'Kachkanar', 'RU', 'Asia/Yekaterinburg')",161.201.117.239,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/3.1),0
ad1c4574-35c2-4d7d-b294-f1400fab5a65,2023-12-17 07:17:58.780269,"('e5d14729-aabc-42e3-9e0e-1854ac27bcfc',)",4579500868537806,6243,8211,transfer,"('53.30972', '83.62389', 'Novosilikatnyy', 'RU', 'Asia/Barnaul')",30.180.212.199,Opera/8.52.(X11; Linux x86_64; rw-RW) Presto/2.9.176 Version/10.00,1
58f98fcb-e606-4f24-8eac-54145d4bf5a9,2024-01-17 17:58:12.780269,"('58441f72-ad69-4ddd-9d3f-4c1fc8bf5ac5',)",4297239326687991,5293,460,deposit,"('61.78491', '34.34691', 'Petrozavodsk', 'RU', 'Europe/Moscow')",209.255.123.97,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.42.3 (KHTML, like Gecko) Version/4.0 Safari/534.42.3",0
872c0637-1e23-4f7f-a55f-1fee0a910772,2024-10-21 20:00:02.780269,"('7f6ff520-f852-461b-8ed2-3a11cf19b697',)",2270823409540212,8033,5102,payment,"('54.8421', '46.5813', 'Alatyr’', 'RU', 'Europe/Moscow')",76.61.23.213,Mozilla/5.0 (Android 4.2.1; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,0
cb916f9d-7cb5-4157-bb98-a63197e28496,2024-11-07 12:04:10.780269,"('9ea8caf1-dfe9-42d2-866d-812f870f80ea',)",3577707128934624,681,9046,deposit,"('54.48147', '53.47103', 'Oktyabr’skiy', 'RU', 'Asia/Yekaterinburg')",142.79.106.226,Mozilla/5.0 (Windows 98; mk-MK; rv:1.9.1.20) Gecko/7695-03-28 04:11:27.802063 Firefox/3.8,1
dde38cf9-9a5b-4f40-b862-329a7264451c,2024-09-26 20:43:32.780269,"('ec10e266-eb51-40ad-9bbf-5d226fcfd3e1',)",6550159990034618,9420,8610,payment,"('50.06', '43.2379', 'Mikhaylovka', 'RU', 'Europe/Volgograd')",61.151.184.252,"Mozilla/5.0 (Linux; Android 4.4.3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/27.0.829.0 Safari/532.0",1
5079b093-33ef-46c0-8169-3f6750283cd0,2024-07-20 00:38:08.780269,"('60f57399-5ab1-4a29-b207-e6b7e1ae73c5',)",4099653738995,2590,4411,deposit,"('58.04254', '65.27258', 'Tavda', 'RU', 'Asia/Yekaterinburg')",105.171.190.240,Opera/9.65.(X11; Linux x86_64; shs-CA) Presto/2.9.183 Version/11.00,0
0b5c3585-0654-4a58-b70e-440fdb70faed,2024-05-23 07:17:00.780269,"('8deb8516-3afc-4f1f-986f-3ea72deb1ade',)",30576292333294,4423,1014,withdrawal,"('54.39304', '53.26023', 'Bavly', 'RU', 'Europe/Moscow')",16.64.88.81,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/56.0.888.0 Safari/536.2",0
3797bdf0-6856-471d-8755-f0b9999c95ea,2024-08-13 10:28:57.780269,"('1efe98cc-4932-400d-b3eb-60185e0baebb',)",6011945392382271,3872,8748,transfer,"('54.39304', '53.26023', 'Bavly', 'RU', 'Europe/Moscow')",208.108.8.18,Mozilla/5.0 (Android 4.4.1; Mobile; rv:6.0) Gecko/6.0 Firefox/6.0,1
c2a2ca5f-54e7-4f05-8279-84aa612f3f60,2023-12-19 06:26:02.780269,"('b2756189-64be-4aed-b739-36f8f403c7a5',)",4998728812046334,5531,4590,deposit,"('60.02427', '30.28491', 'Kolomyagi', 'RU', 'Europe/Moscow')",152.41.155.249,Opera/9.48.(X11; Linux i686; ka-GE) Presto/2.9.176 Version/10.00,0
2b79195a-1683-4b6c-ab31-23767e8af3a0,2023-11-15 00:44:33.780269,"('e5d20b74-063f-4cf4-8b9f-518a4ae5a2f2',)",4458541653198412262,9514,9269,payment,"('61.78491', '34.34691', 'Petrozavodsk', 'RU', 'Europe/Moscow')",136.179.255.123,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/533.36.7 (KHTML, like Gecko) Version/4.0.3 Safari/533.36.7",1
03993e7a-3fc7-47bd-8fe3-4d4c6e74f2e8,2023-12-18 21:04:34.780269,"('97f57f6d-4b8b-492d-ac72-c207f0095224',)",4670851921196512,6699,626,deposit,"('55.63711', '37.38115', 'Solntsevo', 'RU', 'Europe/Moscow')",115.33.155.56,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/29.0.872.0 Safari/535.0",0
d3290f75-e9dc-4cad-86b4-9bf4498a5256,2024-07-23 08:35:34.780269,"('d0460481-e047-4543-9e94-c381efd99b73',)",4162757890168850,3670,7413,deposit,"('53.30972', '83.62389', 'Novosilikatnyy', 'RU', 'Asia/Barnaul')",192.240.38.65,"Mozilla/5.0 (Linux; Android 4.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/59.0.827.0 Safari/531.2",0
